wban,start_date,end_date,lat_deg,lat_min,lat_sec,lng_deg,lng_min,lng_sec,dec_lat,dec_lng,time_gap,gap_calc
13821,19320101,19340501,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13821,19340501,19360430,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13821,19360430,19370101,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13821,19370101,19480601,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13821,19480601,19480630,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13821,19480630,19540101,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13821,19540101,19560801,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13821,19560801,19560831,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13821,19560831,19570101,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13821,19570101,19580101,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13821,19580101,19811231,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13821,19811231,99991231,32,23,0,-86,21,0,32.3833333333,-86.35,9471,0
13822,19420901,19460701,34,45,0,-82,22,0,34.75,-82.3666666667,0,0
13822,19460701,19491231,34,45,0,-82,22,0,34.75,-82.3666666667,0,0
13822,19501101,19510101,34,46,0,-82,22,0,34.7666666667,-82.3666666667,9870,9870
13822,19510101,19630430,34,46,0,-82,23,0,34.7666666667,-82.3833333333,9870,0
13823,19430801,19440101,33,47,0,-89,48,0,33.7833333333,-89.8,0,0
13823,19440101,19440531,33,50,0,-89,48,0,33.8333333333,-89.8,0,0
13823,19450801,19451231,33,47,0,-89,48,0,33.7833333333,-89.8,10270,10270
13824,19501001,19530101,32,1,0,-81,8,0,32.0166666667,-81.1333333333,0,0
13824,19530101,19550101,32,1,0,-81,8,0,32.0166666667,-81.1333333333,0,0
13824,19550101,19570101,32,1,0,-81,8,0,32.0166666667,-81.1333333333,0,0
13824,19570101,19640101,32,1,0,-81,8,0,32.0166666667,-81.1333333333,0,0
13824,19640101,19670101,32,1,0,-81,8,0,32.0166666667,-81.1333333333,0,0
13824,19670101,19680101,32,1,0,-81,8,0,32.0166666667,-81.1333333333,0,0
13824,19680101,19760101,32,1,0,-81,8,0,32.0166666667,-81.1333333333,0,0
13824,19760101,99991231,32,1,0,-81,8,0,32.0166666667,-81.1333333333,0,0
13825,19420301,19460630,33,38,0,-88,26,0,33.6333333333,-88.4333333333,0,0
13825,19581001,19760101,33,38,0,-88,27,0,33.6333333333,-88.45,120371,120371
13825,19760101,19811231,33,39,0,-88,27,0,33.65,-88.45,120371,0
13825,19811231,19950101,33,39,0,-88,27,0,33.65,-88.45,120371,0
13825,19950101,99991231,33,39,0,-88,27,0,33.65,-88.45,120371,0
13826,19430101,19430201,34,39,0,-87,20,0,34.65,-87.3333333333,0,0
13826,19430201,19450630,34,39,0,-87,20,0,34.65,-87.3333333333,0,0
13826,19450630,19450731,34,39,0,-87,20,0,34.65,-87.3333333333,0,0
13827,19420701,19420801,36,0,0,-86,32,0,36,-86.5333333333,0,0
13827,19420801,19470630,36,0,0,-86,32,0,36,-86.5333333333,0,0
13827,19470630,19490101,36,0,0,-86,32,0,36,-86.5333333333,0,0
13827,19490101,19490701,36,0,0,-86,32,0,36,-86.5333333333,0,0
13827,19490701,19610101,36,0,0,-86,32,0,36,-86.5333333333,0,0
13827,19610101,19700331,36,0,0,-86,32,0,36,-86.5333333333,0,0
13827,20050826,99991231,36,0,32,-86,31,12,36.0088888889,-86.52,350495,350495
13828,19430401,19451031,35,54,0,-89,24,0,35.9,-89.4,0,0
13829,19200901,19231231,32,21,0,-85,0,0,32.35,-85,0,0
13829,19231231,19350801,32,21,0,-85,0,0,32.35,-85,0,0
13829,19350801,19381231,32,21,0,-85,0,0,32.35,-85,0,0
13829,19381231,19390501,32,21,0,-85,0,0,32.35,-85,0,0
13829,19390501,19680101,32,21,0,-85,0,0,32.35,-85,0,0
13829,19680101,19811231,32,21,0,-85,0,0,32.35,-85,0,0
13829,19811231,19950101,32,21,0,-85,0,0,32.35,-85,0,0
13829,19950101,99991231,32,21,0,-85,0,0,32.35,-85,0,0
13830,19411101,19420401,33,57,0,-81,7,0,33.95,-81.1166666667,0,0
13830,19420401,19451130,33,57,0,-81,7,0,33.95,-81.1166666667,0,0
13831,19410501,19410701,35,12,0,-80,57,0,35.2,-80.95,0,0
13831,19410701,19441031,35,12,0,-80,57,0,35.2,-80.95,0,0
13832,19430901,19451231,30,24,0,-89,4,0,30.4,-89.0666666667,0,0
13832,19430901,19580601,30,22,0,-89,4,0,30.3666666667,-89.0666666667,-20330,-20330
13832,19580601,19590831,30,22,0,-89,4,0,30.3666666667,-89.0666666667,0,0
13832,19590831,19611201,30,22,0,-89,4,0,30.3666666667,-89.0666666667,0,0
13832,19611201,19611231,30,22,0,-89,4,0,30.3666666667,-89.0666666667,0,0
13832,19611231,19680901,30,22,0,-89,4,0,30.3666666667,-89.0666666667,0,0
13832,19680901,19681101,30,22,0,-89,4,0,30.3666666667,-89.0666666667,0,0
13832,19681101,19681130,30,22,0,-89,5,0,30.3666666667,-89.0833333333,0,0
13833,19420801,19441231,31,16,0,-89,15,0,31.2666666667,-89.25,0,0
13833,19441231,19950101,31,16,0,-89,15,0,31.2666666667,-89.25,0,0
13833,19950101,20000510,31,16,0,-89,15,0,31.2666666667,-89.25,0,0
13833,20000510,20040801,31,15,54,-89,15,11,31.265,-89.2530555556,0,0
13833,20040801,20100601,31,16,55,-89,15,11,31.2819444444,-89.2530555556,0,0
13833,20100601,99991231,31,16,55,-89,15,11,31.2819444444,-89.2530555556,0,0
13834,19430201,19430301,31,40,0,-89,9,0,31.6666666667,-89.15,0,0
13834,19430301,19431231,31,40,0,-89,9,0,31.6666666667,-89.15,0,0
13834,19501209,19541007,31,40,0,-89,10,0,31.6666666667,-89.1666666667,69978,69978
13834,19541007,19740701,31,40,0,-89,10,0,31.6666666667,-89.1666666667,69978,0
13835,19420501,19451231,31,8,0,-83,42,0,31.1333333333,-83.7,0,0
13835,19451231,19540701,31,8,0,-83,42,0,31.1333333333,-83.7,0,0
13835,19540701,19541101,31,8,0,-83,42,0,31.1333333333,-83.7,0,0
13835,19541101,19601231,31,8,0,-83,42,0,31.1333333333,-83.7,0,0
13835,19601231,19720101,31,8,0,-83,42,0,31.1333333333,-83.7,0,0
13835,19720101,19721231,31,8,0,-83,42,0,31.1333333333,-83.7,0,0
13836,19410801,19411001,32,42,0,-83,39,0,32.7,-83.65,0,0
13836,19411001,19450430,32,42,0,-83,39,0,32.7,-83.65,0,0
13837,19420701,19430630,33,28,0,-82,2,0,33.4666666667,-82.0333333333,0,0
13837,19430630,19450131,33,28,0,-82,2,0,33.4666666667,-82.0333333333,0,0
13837,19960701,99991231,33,28,1,-82,2,19,33.4669444444,-82.0386111111,510570,510570
13838,19420701,19590101,30,38,0,-88,4,0,30.6333333333,-88.0666666667,0,0
13838,19590101,19660101,30,38,0,-88,4,0,30.6333333333,-88.0666666667,0,0
13838,19660101,19690331,30,38,0,-88,4,0,30.6333333333,-88.0666666667,0,0
13838,19720901,19950101,30,38,0,-88,4,0,30.6333333333,-88.0666666667,30570,30570
13838,19950101,19960905,30,38,0,-88,4,0,30.6333333333,-88.0666666667,30570,0
13838,19960905,99991231,30,37,35,-88,4,5,30.6263888889,-88.0680555556,30570,0
13839,19411101,19411201,31,19,0,-85,27,0,31.3166666667,-85.45,0,0
13839,19411201,19450101,31,19,0,-85,27,0,31.3166666667,-85.45,0,0
13839,19450101,19451130,31,19,0,-85,27,0,31.3166666667,-85.45,0,0
13839,19650208,19700101,31,19,0,-85,27,0,31.3166666667,-85.45,199078,199078
13839,19700101,19770406,31,19,0,-85,27,0,31.3166666667,-85.45,199078,0
13839,19770406,19950125,31,19,0,-85,27,0,31.3166666667,-85.45,199078,0
13839,19950125,20010627,31,19,0,-85,27,0,31.3166666667,-85.45,199078,0
13839,20010627,20120809,31,19,17,-85,26,59,31.3213888889,-85.4497222222,199078,0
13839,20120809,99991231,31,19,0,-85,27,0,31.3166666667,-85.45,199078,0
13840,19310701,19351231,39,49,0,-84,2,0,39.8166666667,-84.0333333333,0,0
13840,19360501,19440101,39,49,0,-84,2,0,39.8166666667,-84.0333333333,9270,9270
13840,19440101,19480101,39,49,0,-84,2,0,39.8166666667,-84.0333333333,9270,0
13840,19480101,19480701,39,50,0,-84,3,0,39.8333333333,-84.05,9270,0
13840,19480701,19480801,39,50,0,-84,3,0,39.8333333333,-84.05,9270,0
13840,19480801,19481231,39,50,0,-84,3,0,39.8333333333,-84.05,9270,0
13840,19481231,19490101,39,50,0,-84,3,0,39.8333333333,-84.05,9270,0
13840,19490101,19521231,39,50,0,-84,3,0,39.8333333333,-84.05,9270,0
13840,19521231,19530101,39,50,0,-84,3,0,39.8333333333,-84.05,9270,0
13840,19530101,19630101,39,49,0,-84,2,0,39.8166666667,-84.0333333333,9270,0
13840,19630101,19740630,39,50,0,-84,2,0,39.8333333333,-84.0333333333,9270,0
13840,19740630,19740701,39,50,0,-84,2,0,39.8333333333,-84.0333333333,9270,0
13840,19740701,99991231,39,50,0,-84,3,0,39.8333333333,-84.05,9270,0
13841,19430701,19480101,39,26,0,-83,48,0,39.4333333333,-83.8,0,0
13841,19480101,19491031,39,26,0,-83,48,0,39.4333333333,-83.8,0,0
13841,19530301,19610101,39,26,0,-83,48,0,39.4333333333,-83.8,39270,39270
13841,19610101,19710831,39,26,0,-83,48,0,39.4333333333,-83.8,39270,0
13841,19781001,19811231,39,26,0,-83,48,0,39.4333333333,-83.8,70170,70170
13841,19811231,19930101,39,26,0,-83,48,0,39.4333333333,-83.8,70170,0
13841,19930101,19950101,39,26,0,-83,48,0,39.4333333333,-83.8,70170,0
13841,19950101,19980401,39,26,0,-83,48,0,39.4333333333,-83.8,70170,0
13841,19980401,20181119,39,25,13,-83,49,18,39.4202777778,-83.8216666667,70170,0
13841,20181119,99991231,39,25,51,-83,46,37,39.4308333333,-83.7769444444,70170,0
13841,19950601,99991231,39,25,13,-83,49,18,39.4202777778,-83.8216666667,70170,-80040630
13842,19430801,19460131,35,26,0,-82,28,0,35.4333333333,-82.4666666667,0,0
13843,19440101,19440201,36,11,0,-86,18,0,36.1833333333,-86.3,0,0
13843,19440201,19440228,36,11,0,-86,18,0,36.1833333333,-86.3,0,0
13843,19440228,19440331,36,11,0,-86,18,0,36.1833333333,-86.3,0,0
13844,19431001,19450930,30,4,0,-83,35,0,30.0666666667,-83.5833333333,0,0
13846,19420101,19420301,30,4,0,-85,35,0,30.0666666667,-85.5833333333,0,0
13846,19420301,19450101,30,4,0,-85,35,0,30.0666666667,-85.5833333333,0,0
13846,19450101,19480701,30,4,0,-85,35,0,30.0666666667,-85.5833333333,0,0
13846,19480701,19811231,30,4,0,-85,35,0,30.0666666667,-85.5833333333,0,0
13846,19811231,19950101,30,4,0,-85,35,0,30.0666666667,-85.5833333333,0,0
13846,19950101,99991231,30,4,0,-85,35,0,30.0666666667,-85.5833333333,0,0
13847,19440501,19441231,31,38,0,-81,16,0,31.6333333333,-81.2666666667,0,0
13848,19430501,19431231,36,36,0,-89,59,0,36.6,-89.9833333333,0,0
13848,19431231,19441201,36,36,0,-89,59,0,36.6,-89.9833333333,0,0
13848,19441201,19450331,36,36,0,-89,59,0,36.6,-89.9833333333,0,0
13849,19411101,19460701,33,58,0,-80,29,0,33.9666666667,-80.4833333333,0,0
13849,19460701,19580101,33,58,0,-80,29,0,33.9666666667,-80.4833333333,0,0
13849,19580101,19600101,33,58,0,-80,29,0,33.9666666667,-80.4833333333,0,0
13849,19600101,19620101,33,58,0,-80,29,0,33.9666666667,-80.4833333333,0,0
13849,19620101,19760101,33,58,0,-80,29,0,33.9666666667,-80.4833333333,0,0
13849,19760101,19811231,33,58,0,-80,28,0,33.9666666667,-80.4666666667,0,0
13849,19811231,19950101,33,58,0,-80,28,0,33.9666666667,-80.4666666667,0,0
13849,19950101,99991231,33,58,0,-80,28,0,33.9666666667,-80.4666666667,0,0
13850,19410501,19410701,32,21,0,-86,59,0,32.35,-86.9833333333,0,0
13850,19410701,19540101,32,21,0,-86,59,0,32.35,-86.9833333333,0,0
13850,19540101,19670101,32,21,0,-86,59,0,32.35,-86.9833333333,0,0
13850,19670101,19760101,32,21,0,-86,59,0,32.35,-86.9833333333,0,0
13850,19760101,19770831,32,20,0,-86,59,0,32.3333333333,-86.9833333333,0,0
13850,19770831,19771231,32,20,0,-86,59,0,32.3333333333,-86.9833333333,0,0
13851,19421001,19421201,30,50,0,-85,12,0,30.8333333333,-85.2,0,0
13851,19421201,19451130,30,50,0,-85,12,0,30.8333333333,-85.2,0,0
13852,19440201,19450101,30,54,0,-83,53,0,30.9,-83.8833333333,0,0
13852,19450101,19451031,30,54,0,-83,51,0,30.9,-83.85,0,0
13853,19440301,19561231,32,8,0,-81,12,0,32.1333333333,-81.2,0,0
13855,19420801,19430101,35,23,0,-86,14,0,35.3833333333,-86.2333333333,0,0
13855,19430101,19451231,35,23,0,-86,14,0,35.3833333333,-86.2333333333,0,0
13855,19451231,19610801,35,23,0,-86,14,0,35.3833333333,-86.2333333333,0,0
13855,19610801,19631231,35,23,0,-86,14,0,35.3833333333,-86.2333333333,0,0
13855,19631231,99991231,35,23,0,-86,14,0,35.3833333333,-86.2333333333,0,0
13856,19420301,19420401,32,30,0,-85,46,0,32.5,-85.7666666667,0,0
13856,19420401,19461031,32,30,0,-85,46,0,32.5,-85.7666666667,0,0
13857,19420401,19460630,30,59,0,-83,12,0,30.9833333333,-83.2,0,0
13857,19510701,19530101,30,58,0,-83,12,0,30.9666666667,-83.2,50071,50071
13857,19530101,19811231,30,58,0,-83,12,0,30.9666666667,-83.2,50071,0
13857,19811231,19950101,30,58,0,-83,12,0,30.9666666667,-83.2,50071,0
13857,19950101,99991231,30,58,0,-83,12,0,30.9666666667,-83.2,50071,0
13858,19401014,19480801,30,29,0,-86,31,0,30.4833333333,-86.5166666667,0,0
13858,19480801,19480831,30,29,0,-86,31,0,30.4833333333,-86.5166666667,0,0
13858,19480831,19500701,30,29,0,-86,31,0,30.4833333333,-86.5166666667,0,0
13858,19500701,19500726,30,29,0,-86,31,0,30.4833333333,-86.5166666667,0,0
13858,19500726,19580101,30,29,0,-86,31,0,30.4833333333,-86.5166666667,0,0
13858,19580101,19590101,30,29,0,-86,31,0,30.4833333333,-86.5166666667,0,0
13858,19590101,19610101,30,29,0,-86,31,0,30.4833333333,-86.5166666667,0,0
13858,19610101,19811231,30,29,0,-86,31,0,30.4833333333,-86.5166666667,0,0
13858,19811231,99991231,30,29,0,-86,31,0,30.4833333333,-86.5166666667,0,0
13859,19420901,19451130,32,55,0,-80,38,0,32.9166666667,-80.6333333333,0,0
13859,19451130,19460131,32,55,0,-80,38,0,32.9166666667,-80.6333333333,0,0
13860,19420801,19650101,32,38,0,-83,36,0,32.6333333333,-83.6,0,0
13860,19650101,19811231,32,38,0,-83,36,0,32.6333333333,-83.6,0,0
13860,19811231,19950101,32,38,0,-83,36,0,32.6333333333,-83.6,0,0
13860,19950101,99991231,32,38,0,-83,36,0,32.6333333333,-83.6,0,0
13861,19421101,19421201,31,15,0,-82,23,0,31.25,-82.3833333333,0,0
13861,19421201,19451031,31,15,0,-82,23,0,31.25,-82.3833333333,0,0
13861,19490101,19621130,31,15,0,-82,24,0,31.25,-82.4,39070,39070
13861,19621130,19630101,31,15,0,-82,24,0,31.25,-82.4,39070,0
13861,19630101,19690401,31,15,0,-82,24,0,31.25,-82.4,39070,0
13861,19690401,19760131,31,15,0,-82,24,0,31.25,-82.4,39070,0
13861,19760131,19780701,31,15,0,-82,24,0,31.25,-82.4,39070,0
13861,19780701,19781001,31,15,0,-82,24,0,31.25,-82.4,39070,0
13861,19781001,19781031,31,15,0,-82,24,0,31.25,-82.4,39070,0
13861,19781031,19890901,31,15,0,-82,24,0,31.25,-82.4,39070,0
13861,19890901,19941001,31,15,0,-82,24,0,31.25,-82.4,39070,0
13861,19941001,19950124,31,15,0,-82,24,0,31.25,-82.4,39070,0
13861,19950124,19950701,31,15,0,-82,24,0,31.25,-82.4,39070,0
13861,19950701,99991231,31,15,0,-82,24,0,31.25,-82.4,39070,0
13862,19461001,19461231,35,4,0,-89,59,0,35.0666666667,-89.9833333333,0,0
13862,19461231,19510101,35,4,0,-89,59,0,35.0666666667,-89.9833333333,0,0
13862,19510101,19591231,35,4,0,-89,59,0,35.0666666667,-89.9833333333,0,0
13863,19440601,19450331,31,52,0,-81,35,0,31.8666666667,-81.5833333333,0,0
13864,19460901,19470731,33,55,0,-84,31,0,33.9166666667,-84.5166666667,0,0
13864,19480101,19480701,33,56,0,-84,32,0,33.9333333333,-84.5333333333,9370,9370
13864,19480701,19530101,33,56,0,-84,32,0,33.9333333333,-84.5333333333,9370,0
13864,19530101,19630101,33,55,0,-84,31,0,33.9166666667,-84.5166666667,9370,0
13864,19630101,19680101,33,55,0,-84,31,0,33.9166666667,-84.5166666667,9370,0
13864,19680101,19760101,33,55,0,-84,32,0,33.9166666667,-84.5333333333,9370,0
13864,19760101,19811231,33,55,0,-84,31,0,33.9166666667,-84.5166666667,9370,0
13864,19811231,19950101,33,55,0,-84,31,0,33.9166666667,-84.5166666667,9370,0
13864,19950101,99991231,33,55,0,-84,31,0,33.9166666667,-84.5166666667,9370,0
13865,19330801,19350701,32,20,0,-88,45,0,32.3333333333,-88.75,0,0
13865,19350701,19371231,32,20,0,-88,45,0,32.3333333333,-88.75,0,0
13865,19380201,19420511,32,20,0,-88,45,0,32.3333333333,-88.75,8970,8970
13865,19420511,19480101,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19480101,19480131,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19480131,19490101,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19490101,19581231,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19581231,19590101,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19590101,19650611,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19650611,19690219,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19690219,19710409,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19710409,19730101,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19730101,19760722,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19760722,19811231,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19811231,19910101,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19910101,19950701,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19950701,19970307,32,20,0,-88,45,0,32.3333333333,-88.75,8970,0
13865,19970307,19991108,32,20,5,-88,44,39,32.3347222222,-88.7441666667,8970,0
13865,19991108,20040825,32,20,5,-88,44,39,32.3347222222,-88.7441666667,8970,0
13865,20040825,20171001,32,20,5,-88,44,39,32.3347222222,-88.7441666667,8970,0
13865,20171001,99991231,32,20,5,-88,44,39,32.3347222222,-88.7441666667,8970,0
13866,19351001,19471129,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19471129,19471201,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19471201,19480801,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19480801,19500913,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19500913,19601207,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19601207,19650101,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19650101,19650119,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19650119,19730101,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19730101,19790516,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19790516,19790517,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19790517,19811231,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19811231,19820101,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19820101,19890803,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19890803,19941001,38,22,0,-81,36,0,38.3666666667,-81.6,0,0
13866,19941001,19950630,38,22,46,-81,35,29,38.3794444444,-81.5913888889,0,0
13866,19950630,20070523,38,22,46,-81,35,29,38.3794444444,-81.5913888889,0,0
13866,20070523,20110415,38,22,46,-81,35,24,38.3794444444,-81.59,0,0
13866,20110415,20160728,38,22,46,-81,35,24,38.3794444444,-81.59,0,0
13866,20160728,20171001,38,22,46,-81,35,24,38.3794444444,-81.59,0,0
13866,20171001,99991231,38,22,46,-81,35,24,38.3794444444,-81.59,0,0
13867,18880701,19190528,39,16,0,-81,34,0,39.2666666667,-81.5666666667,0,0
13867,19190528,19480101,39,16,0,-81,34,0,39.2666666667,-81.5666666667,0,0
13867,19480101,19600713,39,16,0,-81,34,0,39.2666666667,-81.5666666667,0,0
13867,19600713,19620529,39,16,0,-81,34,0,39.2666666667,-81.5666666667,0,0
13867,19620529,19820401,39,16,0,-81,34,0,39.2666666667,-81.5666666667,0,0
13868,19371001,19480801,37,5,0,-80,47,0,37.0833333333,-80.7833333333,0,0
13868,19480801,19480831,37,5,0,-80,47,0,37.0833333333,-80.7833333333,0,0
13868,19480831,19590831,37,5,0,-80,47,0,37.0833333333,-80.7833333333,0,0
13868,19590901,19610101,37,8,0,-80,41,0,37.1333333333,-80.6833333333,70,70
13868,19610101,19720430,37,8,0,-80,41,0,37.1333333333,-80.6833333333,70,0
13868,19720430,19810201,37,8,0,-80,41,0,37.1333333333,-80.6833333333,70,0
13868,19810201,19811031,37,8,0,-80,41,0,37.1333333333,-80.6833333333,70,0
13868,19811031,19920401,37,8,0,-80,41,0,37.1333333333,-80.6833333333,70,0
13868,19920401,19950101,37,8,0,-80,41,0,37.1333333333,-80.6833333333,70,0
13868,19950101,99991231,37,8,0,-80,41,0,37.1333333333,-80.6833333333,70,0
13869,19410701,19450101,31,32,0,-84,11,0,31.5333333333,-84.1833333333,0,0
13869,19450101,19480801,31,32,0,-84,11,0,31.5333333333,-84.1833333333,0,0
